Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
506.25,TraderOne,Tick,1250,1187,63,-63,149400,150200,21265,484535,465635,OK
506.72,TraderOne,Tick,1250,1197,53,-53,150200,150200,21115,477685,477685,OK
506.72,TraderOne,Tick,1250,1197,53,-53,150200,150200,21115,477685,477685,OK
507.03,TraderOne,Tick,1250,1197,53,-53,150200,150200,21115,477685,477685,OK
507.35,TraderOne,Tick,1250,1197,53,-53,150400,150200,21115,477685,488285,OK
507.5,TraderOne,Tick,1260,1197,63,-53,150400,150200,20965,-1026165,488435,OK
507.66,TraderOne,Tick,1270,1197,73,-63,150400,150200,21266,-1023466,493134,OK
508.13,TraderOne,Tick,1270,1197,73,-73,150400,151000,21266,483534,461634,OK
508.28,TraderOne,Tick,1270,1197,73,-73,150400,151000,21266,483534,461634,OK
508.6,TraderOne,Tick,1270,1197,73,-73,150400,151000,21266,483534,461634,OK
509.07,TraderOne,Tick,1270,1197,73,-73,150400,151000,21266,483534,461634,OK
509.07,TraderOne,Tick,1270,1197,73,-73,150400,151000,21266,483534,461634,OK
509.38,TraderOne,Tick,1270,1197,73,-73,150400,151000,21266,483534,461634,OK
509.69,TraderOne,Tick,1270,1197,73,-73,150400,151000,21266,483534,461634,OK
510.0,TraderOne,Tick,1270,1197,73,-73,150400,151000,21266,483534,461634,OK
510.32,TraderOne,Tick,1270,1197,73,-73,150400,151000,21266,483534,461634,OK
510.47,TraderOne,Tick,1270,1197,73,-73,150400,151000,21266,483534,461634,OK
510.63,TraderOne,Tick,1270,1197,73,-73,150600,151000,21266,483534,461634,OK
511.1,TraderOne,Tick,1270,1197,73,-73,150600,151000,21266,483534,461634,OK
511.1,TraderOne,Tick,1270,1197,73,-73,150600,151000,21266,483534,461634,OK
511.41,TraderOne,Tick,1270,1197,73,-73,150600,151000,21266,483534,461634,OK
511.72,TraderOne,Tick,1270,1197,73,-73,150800,151000,21266,483534,468934,OK
511.88,TraderOne,Tick,1270,1197,73,-73,150800,151000,21266,483534,468934,OK
512.19,TraderOne,Tick,1270,1197,73,-73,150600,151000,21266,483534,461634,OK
512.35,TraderOne,Tick,1270,1197,73,-73,150600,151000,21266,483534,461634,OK
512.66,TraderOne,Tick,1270,1197,73,-73,150400,151000,21266,483534,461634,OK
513.13,TraderOne,Tick,1270,1197,73,-73,150800,151000,21266,483534,468934,OK
513.13,TraderOne,Tick,1270,1197,73,-73,150800,151000,21266,483534,468934,OK
513.44,TraderOne,Tick,1270,1197,73,-73,150800,150900,21266,483534,476234,OK
513.75,TraderOne,Tick,1270,1197,73,-73,150800,150900,21266,483534,476234,OK
513.91,TraderOne,Tick,1270,1197,73,-73,150500,150900,21266,483534,461634,OK
514.53,TraderOne,Tick,1270,1197,73,-73,150800,151400,21266,483534,461634,OK
514.69,TraderOne,Tick,1270,1197,73,-73,151000,151300,21266,483534,461634,OK
514.85,TraderOne,Tick,1270,1197,73,-73,151000,151300,21266,483534,461634,OK
515.16,TraderOne,Tick,1270,1197,73,-73,151000,151300,21266,483534,461634,OK
515.32,TraderOne,Tick,1270,1197,73,-73,151000,151300,21266,483534,461634,OK
515.78,TraderOne,Tick,1270,1197,73,-73,151000,151200,21266,483534,468934,OK
515.94,TraderOne,Tick,1270,1197,73,-73,151000,151200,21266,483534,468934,OK
516.1,TraderOne,Tick,1270,1197,73,-73,151000,151000,21266,483534,483534,OK
516.41,TraderOne,Tick,1270,1197,73,-73,151000,151000,21266,483534,483534,OK
516.72,TraderOne,Tick,1270,1197,73,-73,151000,151000,21266,483534,483534,OK
516.88,TraderOne,Tick,1270,1197,73,-73,151000,151000,21266,483534,483534,OK
517.35,TraderOne,Tick,1270,1197,73,-73,151000,151000,21266,483534,483534,OK
517.35,TraderOne,Tick,1270,1197,73,-73,151000,151000,21266,483534,483534,OK
517.82,TraderOne,Tick,1270,1197,73,-73,151000,151000,21266,483534,483534,OK
517.97,TraderOne,Tick,1270,1197,73,-73,151000,151400,21266,483534,461634,OK
518.44,TraderOne,Tick,1270,1197,73,-73,151000,151500,21266,483534,461634,OK
518.44,TraderOne,Tick,1270,1197,73,-73,151100,151500,21266,483534,461634,OK
518.91,TraderOne,Tick,1270,1197,73,-73,151100,151500,21266,483534,461634,OK
518.91,TraderOne,Tick,1270,1197,73,-73,151100,151500,21266,483534,461634,OK
519.22,TraderOne,Tick,1270,1197,73,-73,151100,151500,21266,483534,461634,OK
519.38,TraderOne,Tick,1270,1197,73,-73,151100,151500,21266,483534,461634,OK
519.85,TraderOne,Tick,1270,1197,73,-73,151100,151500,21266,483534,461634,OK
519.85,TraderOne,Tick,1270,1197,73,-73,151100,151500,21266,483534,461634,OK
520.16,TraderOne,Tick,1270,1197,73,-73,151100,151500,21266,483534,461634,OK
520.32,TraderOne,Tick,1270,1197,73,-73,151100,151500,21266,483534,461634,OK
520.63,TraderOne,Tick,1270,1197,73,-73,151100,151500,21266,483534,461634,OK
520.94,TraderOne,Tick,1270,1197,73,-73,151100,151600,21266,483534,461634,OK
521.25,TraderOne,Tick,1270,1197,73,-73,151200,151600,21266,483534,461634,OK
521.57,TraderOne,Tick,1270,1197,73,-73,151200,151600,21266,483534,461634,OK
521.88,TraderOne,Tick,1270,1197,73,-73,151100,151700,21266,483534,461634,OK
521.88,TraderOne,Tick,1270,1197,73,-73,151100,151700,21266,483534,461634,OK
522.19,TraderOne,Tick,1270,1197,73,-73,151100,151700,21266,483534,461634,OK
522.35,TraderOne,Tick,1270,1197,73,-73,151100,151700,21266,483534,461634,OK
522.82,TraderOne,Tick,1270,1197,73,-73,151100,151500,21266,483534,461634,OK
522.82,TraderOne,Tick,1270,1197,73,-73,150900,151500,21266,483534,461634,OK
523.44,TraderOne,Tick,1270,1197,73,-73,151000,151500,21266,483534,461634,OK
523.44,TraderOne,Tick,1270,1197,73,-73,151200,151500,21266,483534,461634,OK
523.75,TraderOne,Tick,1270,1197,73,-73,151200,151500,21266,483534,461634,OK
523.91,TraderOne,Tick,1270,1197,73,-73,151300,151500,21266,483534,468934,OK
524.22,TraderOne,Tick,1270,1197,73,-73,151300,151500,21266,483534,468934,OK
524.53,TraderOne,Tick,1270,1197,73,-73,151200,151500,21266,483534,461634,OK
524.85,TraderOne,Tick,1270,1197,73,-73,151300,151500,21266,483534,468934,OK
525.0,TraderOne,Tick,1270,1197,73,-73,151300,151900,21266,483534,461634,OK
525.16,TraderOne,Tick,1270,1197,73,-73,151300,151900,21266,483534,461634,OK
525.47,TraderOne,Tick,1270,1197,73,-73,151300,151900,21266,483534,461634,OK
525.78,TraderOne,Tick,1270,1197,73,-73,151300,151900,21266,483534,461634,OK
525.94,TraderOne,Tick,1270,1197,73,-73,151300,151900,21266,483534,461634,OK
526.25,TraderOne,Tick,1270,1197,73,-73,151300,151700,21266,483534,461634,OK
526.41,TraderOne,Tick,1270,1197,73,-73,151300,151700,21266,483534,461634,OK
526.72,TraderOne,Tick,1270,1197,73,-73,151300,151700,21266,483534,461634,OK
527.03,TraderOne,Tick,1270,1197,73,-73,151300,151700,21266,483534,461634,OK
527.19,TraderOne,Tick,1270,1197,73,-73,151300,151700,21266,483534,461634,OK
527.35,TraderOne,Tick,1270,1197,73,-73,151300,151700,21266,483534,461634,OK
527.66,TraderOne,Tick,1270,1197,73,-73,151300,151700,21266,483534,461634,OK
527.97,TraderOne,Tick,1270,1197,73,-73,151300,151700,21266,483534,461634,OK
528.13,TraderOne,Tick,1270,1197,73,-73,151300,151700,21266,483534,461634,OK
528.44,TraderOne,Tick,1270,1197,73,-73,151300,151700,21266,483534,461634,OK
528.75,TraderOne,Tick,1270,1197,73,-73,151300,151400,21266,483534,476234,OK
529.07,TraderOne,Tick,1270,1197,73,-73,151300,151400,21266,483534,476234,OK
529.53,TraderOne,Tick,1270,1197,73,-73,151300,151400,21266,483534,476234,OK
529.85,TraderOne,Tick,1270,1197,73,-73,151300,151200,21266,483534,490834,OK
530.0,TraderOne,Tick,1270,1197,73,-73,151300,151200,21266,483534,490834,OK
530.32,TraderOne,Tick,1270,1197,73,-73,151300,151100,21266,483534,498134,OK
530.32,TraderOne,Tick,1270,1197,73,-73,151300,151200,21266,483534,490834,OK
530.78,TraderOne,Tick,1270,1197,73,-73,151300,151400,21266,483534,476234,OK
531.25,TraderOne,Tick,1270,1197,73,-73,151000,150900,21266,483534,490834,OK
531.41,TraderOne,Tick,1270,1197,73,-73,151000,150900,21266,483534,490834,OK
531.72,TraderOne,Tick,1270,1197,73,-73,151000,150900,21266,483534,490834,OK
531.88,TraderOne,Tick,1270,1197,73,-73,151000,151000,21266,483534,483534,OK
532.19,TraderOne,Tick,1270,1207,63,-73,151500,151000,21115,1994685,503585,OK
532.5,TraderOne,Tick,1270,1207,63,-63,151500,151000,21115,484685,503585,OK
532.66,TraderOne,Tick,1270,1207,63,-63,151500,151000,21115,484685,503585,OK
532.97,TraderOne,Tick,1270,1207,63,-63,151000,150900,21115,484685,490985,OK
533.28,TraderOne,Tick,1270,1211,59,-59,151000,150900,21236,484964,490864,OK
533.75,TraderOne,Tick,1270,1211,59,-59,150800,150900,21236,484964,479064,OK
533.91,TraderOne,Tick,1270,1219,51,-59,151200,150900,21115,1694685,502785,OK
534.22,TraderOne,Tick,1270,1229,41,-41,151400,150900,20964,489636,501936,OK
534.69,TraderOne,Tick,1270,1229,41,-41,151400,150700,20964,489636,501936,OK
534.69,TraderOne,Tick,1270,1229,41,-41,151400,150700,20964,489636,501936,OK
534.85,TraderOne,Tick,1270,1229,41,-41,151400,150700,20964,489636,501936,OK
535.16,TraderOne,Tick,1270,1239,31,-31,151400,150700,20813,491787,501087,OK
535.47,TraderOne,Tick,1270,1239,31,-31,150800,150700,20813,491787,494887,OK
535.63,TraderOne,Tick,1270,1239,31,-31,150800,150700,20813,491787,494887,OK
535.94,TraderOne,Tick,1270,1239,31,-31,150800,150900,20813,491787,488687,OK
536.25,TraderOne,Tick,1270,1239,31,-31,150800,150800,20813,491787,491787,OK
536.57,TraderOne,Tick,1270,1239,31,-31,150800,150800,20813,491787,491787,OK
536.88,TraderOne,Tick,1270,1239,31,-31,150800,150700,20813,491787,494887,OK
536.88,TraderOne,Tick,1270,1239,31,-31,150800,150800,20813,491787,491787,OK
537.19,TraderOne,Tick,1270,1239,31,-31,150600,150800,20813,491787,485587,OK
537.35,TraderOne,Tick,1270,1239,31,-31,150600,150800,20813,491787,485587,OK
537.82,TraderOne,Tick,1270,1239,31,-31,150600,151100,20813,491787,482487,OK
537.97,TraderOne,Tick,1270,1239,31,-31,150600,151100,20813,491787,482487,OK
538.13,TraderOne,Tick,1270,1239,31,-31,150600,151100,20813,491787,482487,OK
538.44,TraderOne,Tick,1270,1239,31,-31,150600,151100,20813,491787,482487,OK
538.75,TraderOne,Tick,1270,1239,31,-31,150600,151000,20813,491787,482487,OK
539.07,TraderOne,Tick,1270,1249,21,-31,151600,151000,20662,2004938,501238,OK
539.38,TraderOne,Tick,1270,1249,21,-21,151600,150900,20662,495938,502238,OK
539.38,TraderOne,Tick,1270,1249,21,-21,151600,150900,20662,495938,502238,OK
539.69,TraderOne,Tick,1270,1249,21,-21,151600,150900,20662,495938,502238,OK
539.85,TraderOne,Tick,1270,1249,21,-21,151600,150900,20662,495938,502238,OK
540.32,TraderOne,Tick,1270,1249,21,-21,151600,150900,20662,495938,502238,OK
540.63,TraderOne,Tick,1270,1249,21,-21,151600,150900,20662,495938,502238,OK
540.63,TraderOne,Tick,1270,1249,21,-21,151600,150900,20662,495938,502238,OK
540.94,TraderOne,Tick,1270,1249,21,-21,151600,151000,20662,495938,502238,OK
541.25,TraderOne,Tick,1270,1249,21,-21,151600,151100,20662,495938,502238,OK
541.72,TraderOne,Tick,1270,1259,11,-21,151600,151400,20511,2008089,496289,OK
542.19,TraderOne,Tick,1270,1259,11,-11,151600,151800,20511,488089,485889,OK
542.19,TraderOne,Tick,1270,1259,11,-11,151600,151800,20511,488089,485889,OK
542.66,TraderOne,Tick,1270,1259,11,-11,151600,151900,20511,488089,484789,OK
542.82,TraderOne,Tick,1270,1259,11,-11,151600,152000,20511,488089,484789,OK
543.13,TraderOne,Tick,1280,1259,21,-21,151600,152000,20814,490786,484486,OK
543.13,TraderOne,Tick,1290,1259,31,-21,151600,152000,21117,-1025517,485183,OK
543.6,TraderOne,Tick,1300,1259,41,-41,151400,152000,21420,496180,483880,OK
543.75,TraderOne,Tick,1300,1259,41,-41,151600,152000,21420,496180,483880,OK
543.91,TraderOne,Tick,1320,1259,61,-51,152000,152500,22028,-1020428,486272,OK
544.07,TraderOne,Tick,1330,1259,71,-61,152000,152500,22332,-1016732,486968,OK
544.38,TraderOne,Tick,1340,1259,81,-81,152000,152500,22636,510964,486664,OK
544.69,TraderOne,Tick,1350,1259,91,-91,152000,152500,22940,515660,488360,OK
545.0,TraderOne,Tick,1350,1259,91,-91,152000,152600,22940,515660,488360,OK
545.47,TraderOne,Tick,1350,1259,91,-91,152000,152400,22940,515660,488360,OK
545.63,TraderOne,Tick,1350,1259,91,-91,152200,152400,22940,515660,497460,OK
545.78,TraderOne,Tick,1350,1259,91,-91,152200,152400,22940,515660,497460,OK
546.25,TraderOne,Tick,1350,1259,91,-91,152200,152400,22940,515660,497460,OK
546.41,TraderOne,Tick,1350,1259,91,-91,152200,152400,22940,515660,497460,OK
546.88,TraderOne,Tick,1350,1259,91,-91,152200,152400,22940,515660,497460,OK
547.03,TraderOne,Tick,1350,1259,91,-91,152200,152400,22940,515660,497460,OK
547.19,TraderOne,Tick,1350,1259,91,-91,152200,152400,22940,515660,497460,OK
547.35,TraderOne,Tick,1350,1259,91,-91,152200,152400,22940,515660,497460,OK
547.66,TraderOne,Tick,1350,1259,91,-91,152200,152400,22940,515660,497460,OK
547.97,TraderOne,Tick,1350,1259,91,-91,152200,152400,22940,515660,497460,OK
548.28,TraderOne,Tick,1350,1259,91,-91,152200,152400,22940,515660,497460,OK
548.6,TraderOne,Tick,1350,1259,91,-91,152200,152400,22940,515660,497460,OK
548.91,TraderOne,Tick,1350,1259,91,-91,152300,152400,22940,515660,506560,OK
548.91,TraderOne,Tick,1350,1259,91,-91,152300,152400,22940,515660,506560,OK
549.22,TraderOne,Tick,1350,1259,91,-91,152300,152400,22940,515660,506560,OK
549.53,TraderOne,Tick,1350,1259,91,-91,152300,152400,22940,515660,506560,OK
549.69,TraderOne,Tick,1350,1259,91,-91,152300,152500,22940,515660,497460,OK
550.0,TraderOne,Tick,1350,1259,91,-91,152300,152700,22940,515660,488360,OK
550.16,TraderOne,Tick,1350,1259,91,-91,152300,152700,22940,515660,488360,OK
550.32,TraderOne,Tick,1350,1259,91,-91,152300,152700,22940,515660,488360,OK
550.63,TraderOne,Tick,1350,1259,91,-91,152300,152700,22940,515660,488360,OK
551.1,TraderOne,Tick,1350,1259,91,-91,152300,152700,22940,515660,488360,OK
551.41,TraderOne,Tick,1350,1259,91,-91,152400,153000,22940,515660,488360,OK
551.41,TraderOne,Tick,1350,1259,91,-91,152400,153000,22940,515660,488360,OK
551.88,TraderOne,Tick,1350,1259,91,-91,152400,153000,22940,515660,488360,OK
551.88,TraderOne,Tick,1350,1259,91,-91,152400,153000,22940,515660,488360,OK
552.35,TraderOne,Tick,1350,1259,91,-91,152400,153000,22940,515660,488360,OK
552.66,TraderOne,Tick,1350,1259,91,-91,152800,153000,22940,515660,497460,OK
552.66,TraderOne,Tick,1350,1259,91,-91,152800,153000,22940,515660,497460,OK
553.13,TraderOne,Tick,1350,1259,91,-91,153000,153600,22940,515660,488360,OK
553.28,TraderOne,Tick,1350,1259,91,-91,153000,153600,22940,515660,488360,OK
553.6,TraderOne,Tick,1350,1259,91,-91,153000,153600,22940,515660,488360,OK
553.91,TraderOne,Tick,1350,1259,91,-91,153300,153600,22940,515660,488360,OK
553.91,TraderOne,Tick,1350,1259,91,-91,153300,153600,22940,515660,488360,OK
554.38,TraderOne,Tick,1350,1259,91,-91,153300,153600,22940,515660,488360,OK
554.38,TraderOne,Tick,1350,1259,91,-91,153300,153600,22940,515660,488360,OK
554.69,TraderOne,Tick,1350,1259,91,-91,153300,153600,22940,515660,488360,OK
555.0,TraderOne,Tick,1350,1259,91,-91,153300,153600,22940,515660,488360,OK
555.32,TraderOne,Tick,1350,1259,91,-91,153300,153200,22940,515660,524760,OK
555.63,TraderOne,Tick,1350,1259,91,-91,153300,153200,22940,515660,524760,OK
555.78,TraderOne,Tick,1350,1259,91,-91,153300,153200,22940,515660,524760,OK
555.94,TraderOne,Tick,1350,1259,91,-91,153300,153200,22940,515660,524760,OK
556.1,TraderOne,Tick,1350,1259,91,-91,153300,153200,22940,515660,524760,OK
556.41,TraderOne,Tick,1350,1259,91,-91,153300,153300,22940,515660,515660,OK
556.88,TraderOne,Tick,1350,1259,91,-91,152900,153600,22940,515660,488360,OK
557.03,TraderOne,Tick,1350,1259,91,-91,152900,153600,22940,515660,488360,OK
557.35,TraderOne,Tick,1350,1259,91,-91,152900,153600,22940,515660,488360,OK
557.35,TraderOne,Tick,1350,1259,91,-91,152900,153600,22940,515660,488360,OK
557.66,TraderOne,Tick,1350,1259,91,-91,152900,153600,22940,515660,488360,OK
557.97,TraderOne,Tick,1350,1259,91,-91,152900,153600,22940,515660,488360,OK
558.13,TraderOne,Tick,1350,1259,91,-91,152900,153600,22940,515660,488360,OK
558.44,TraderOne,Tick,1350,1259,91,-91,152900,153600,22940,515660,488360,OK
558.91,TraderOne,Tick,1350,1259,91,-91,152900,153600,22940,515660,488360,OK
559.07,TraderOne,Tick,1350,1259,91,-91,152900,153600,22940,515660,488360,OK
559.07,TraderOne,Tick,1350,1259,91,-91,152900,153600,22940,515660,488360,OK
559.53,TraderOne,Tick,1350,1259,91,-91,153300,153600,22940,515660,488360,OK
560.0,TraderOne,Tick,1350,1259,91,-91,153300,153600,22940,515660,488360,OK
560.16,TraderOne,Tick,1350,1259,91,-91,153200,153600,22940,515660,488360,OK
560.47,TraderOne,Tick,1350,1259,91,-91,153400,153600,22940,515660,497460,OK
560.78,TraderOne,Tick,1350,1259,91,-91,153400,153600,22940,515660,497460,OK
560.94,TraderOne,Tick,1350,1259,91,-91,153100,153600,22940,515660,488360,OK
561.41,TraderOne,Tick,1350,1259,91,-91,153100,154200,22940,515660,488360,OK
561.88,TraderOne,Tick,1350,1259,91,-91,153500,154400,22940,515660,488360,OK
562.35,TraderOne,Tick,1350,1259,91,-91,154000,154600,22940,515660,488360,OK
562.66,TraderOne,Tick,1350,1259,91,-91,154000,154900,22940,515660,488360,OK
562.82,TraderOne,Tick,1350,1259,91,-91,154000,154900,22940,515660,488360,OK
563.28,TraderOne,Tick,1350,1259,91,-91,154000,154800,22940,515660,488360,OK
563.44,TraderOne,Tick,1350,1259,91,-91,153900,154600,22940,515660,488360,OK
563.75,TraderOne,Tick,1350,1259,91,-91,153900,154500,22940,515660,488360,OK
563.91,TraderOne,Tick,1350,1259,91,-91,154200,154700,22940,515660,488360,OK
564.38,TraderOne,Tick,1350,1259,91,-91,154200,154700,22940,515660,488360,OK
564.53,TraderOne,Tick,1350,1259,91,-91,154200,154900,22940,515660,488360,OK
564.85,TraderOne,Tick,1350,1259,91,-91,154100,154900,22940,515660,488360,OK
565.16,TraderOne,Tick,1350,1259,91,-91,154100,154900,22940,515660,488360,OK
565.16,TraderOne,Tick,1350,1259,91,-91,154100,154900,22940,515660,488360,OK
565.47,TraderOne,Tick,1350,1259,91,-91,154100,154900,22940,515660,488360,OK
565.78,TraderOne,Tick,1350,1259,91,-91,154100,154700,22940,515660,488360,OK
566.1,TraderOne,Tick,1350,1259,91,-91,154100,154700,22940,515660,488360,OK
566.1,TraderOne,Tick,1350,1259,91,-91,154100,154700,22940,515660,488360,OK
566.41,TraderOne,Tick,1350,1259,91,-91,154100,154700,22940,515660,488360,OK
566.72,TraderOne,Tick,1350,1259,91,-91,154100,154700,22940,515660,488360,OK
567.03,TraderOne,Tick,1350,1259,91,-91,154100,154700,22940,515660,488360,OK
567.35,TraderOne,Tick,1350,1259,91,-91,154100,154700,22940,515660,488360,OK
567.66,TraderOne,Tick,1350,1259,91,-91,154100,154700,22940,515660,488360,OK
567.66,TraderOne,Tick,1350,1259,91,-91,154100,154700,22940,515660,488360,OK
568.13,TraderOne,Tick,1350,1259,91,-91,154100,154700,22940,515660,488360,OK
568.28,TraderOne,Tick,1350,1259,91,-91,154100,154400,22940,515660,488360,OK
568.44,TraderOne,Tick,1350,1259,91,-91,154100,154400,22940,515660,488360,OK
568.6,TraderOne,Tick,1350,1259,91,-91,154100,154400,22940,515660,488360,OK
568.91,TraderOne,Tick,1350,1259,91,-91,154400,154400,22940,515660,515660,OK
569.38,TraderOne,Tick,1350,1259,91,-91,154000,154700,22940,515660,488360,OK
569.38,TraderOne,Tick,1350,1259,91,-91,154000,154700,22940,515660,488360,OK
569.69,TraderOne,Tick,1350,1259,91,-91,154400,154700,22940,515660,488360,OK
570.0,TraderOne,Tick,1350,1259,91,-91,154400,154700,22940,515660,488360,OK
570.16,TraderOne,Tick,1350,1259,91,-91,154400,154700,22940,515660,488360,OK
570.47,TraderOne,Tick,1350,1259,91,-91,154400,154700,22940,515660,488360,OK
570.63,TraderOne,Tick,1350,1259,91,-91,154400,154700,22940,515660,488360,OK
570.94,TraderOne,Tick,1350,1259,91,-91,154400,154700,22940,515660,488360,OK
571.88,TraderOne,Tick,1350,1259,91,-91,154600,155400,22940,515660,488360,OK
572.19,TraderOne,Tick,1350,1259,91,-91,155000,155600,22940,515660,488360,OK
572.5,TraderOne,Tick,1350,1269,81,-91,155100,155700,22785,2066815,485515,OK
572.97,TraderOne,Tick,1350,1269,81,-81,155200,155700,22785,507815,483515,OK
573.13,TraderOne,Tick,1350,1269,81,-81,155200,155700,22785,507815,483515,OK
573.28,TraderOne,Tick,1350,1269,81,-81,155000,155700,22785,507815,483515,OK
573.75,TraderOne,Tick,1350,1269,81,-81,155000,155700,22785,507815,483515,OK
573.91,TraderOne,Tick,1350,1269,81,-81,155000,155700,22785,507815,483515,OK
574.07,TraderOne,Tick,1350,1269,81,-81,155000,155700,22785,507815,483515,OK
574.38,TraderOne,Tick,1350,1269,81,-81,155000,155500,22785,507815,483515,OK
574.69,TraderOne,Tick,1350,1269,81,-81,155000,155300,22785,507815,483515,OK
574.85,TraderOne,Tick,1350,1269,81,-81,154600,155300,22785,507815,483515,OK
575.16,TraderOne,Tick,1350,1269,81,-81,154600,155300,22785,507815,483515,OK
575.63,TraderOne,Tick,1350,1269,81,-81,154600,155300,22785,507815,483515,OK
575.63,TraderOne,Tick,1350,1269,81,-81,154600,155300,22785,507815,483515,OK
576.1,TraderOne,Tick,1350,1269,81,-81,154600,155300,22785,507815,483515,OK
576.41,TraderOne,Tick,1350,1269,81,-81,154600,155300,22785,507815,483515,OK
576.41,TraderOne,Tick,1350,1269,81,-81,154600,155300,22785,507815,483515,OK
576.88,TraderOne,Tick,1350,1269,81,-81,154600,155300,22785,507815,483515,OK
577.19,TraderOne,Tick,1350,1269,81,-81,154600,155100,22785,507815,483515,OK
577.19,TraderOne,Tick,1350,1269,81,-81,154600,155100,22785,507815,483515,OK
